date,1. open,2. high,3. low,4. close,5. volume
2015-01-08 09:55:00,24.3747,24.3769,24.3303,24.3769,2917580.0
2015-01-08 09:50:00,24.3303,24.3857,24.3258,24.3727,3998816.0
2015-01-08 09:45:00,24.3547,24.366,24.3036,24.3281,4186276.0
2015-01-08 09:40:00,24.2815,24.3769,24.2726,24.3547,5731252.0
2015-01-08 09:35:00,24.1971,24.2837,24.1825,24.2834,4697556.0
2015-01-08 09:30:00,24.2393,24.2859,24.1217,24.1971,8000516.0
2015-01-08 09:25:00,24.1727,24.277,24.1727,24.277,456948.0
2015-01-08 09:20:00,24.1949,24.1949,24.1705,24.1727,79872.0
2015-01-08 09:15:00,24.2104,24.2149,24.1905,24.1927,55172.0
2015-01-08 09:10:00,24.1927,24.2127,24.1882,24.2104,66344.0
2015-01-08 09:05:00,24.1882,24.2016,24.1838,24.1927,23696.0
2015-01-08 09:00:00,24.1838,24.1882,23.9109,24.1882,85868.0
2015-01-08 08:55:00,24.1993,24.1993,24.1794,24.1794,63172.0
2015-01-08 08:50:00,24.1749,24.1993,24.1749,24.1993,29948.0
2015-01-08 08:45:00,24.1749,24.1816,24.1727,24.1772,22612.0
2015-01-08 08:40:00,24.1816,24.1816,24.1683,24.1772,43336.0
2015-01-08 08:35:00,24.186,24.186,24.1705,24.1772,19808.0
2015-01-08 08:30:00,24.1838,24.1949,24.1727,24.186,57432.0
2015-01-08 08:25:00,24.1794,24.1971,24.1727,24.1905,51708.0
2015-01-08 08:20:00,24.1905,24.1927,24.1772,24.1794,51004.0
2015-01-08 08:15:00,24.1993,24.2104,24.186,24.186,105768.0
2015-01-08 08:10:00,24.1927,24.2016,24.1882,24.2016,42636.0
2015-01-08 08:05:00,24.186,24.1993,24.0218,24.1993,67880.0
2015-01-08 08:00:00,24.1772,24.2215,24.1705,24.1816,190988.0
2015-01-08 07:55:00,24.1838,24.186,24.1705,24.186,35596.0
2015-01-08 07:50:00,24.186,24.1949,24.1816,24.1816,17520.0
2015-01-08 07:45:00,24.1993,24.1993,24.1882,24.1882,5200.0
2015-01-08 07:40:00,24.1993,24.1993,24.1971,24.1993,6800.0
2015-01-08 07:35:00,24.186,24.186,24.1816,24.1816,10800.0
2015-01-08 07:30:00,24.1838,24.1993,24.1838,24.1882,3200.0
2015-01-08 07:25:00,24.1772,24.1993,24.1705,24.1794,32800.0
2015-01-08 07:20:00,24.1772,24.1971,24.1749,24.1772,16000.0
2015-01-08 07:15:00,24.2082,24.2082,24.1705,24.1705,34280.0
2015-01-08 07:10:00,24.2082,24.2215,24.1993,24.1993,25776.0
2015-01-08 07:05:00,24.1772,24.2082,24.1683,24.2082,30820.0
2015-01-08 07:00:00,24.1993,24.1993,24.1882,24.1882,7100.0
2015-01-08 06:55:00,24.1772,24.2104,24.1772,24.2104,13000.0
2015-01-08 06:50:00,24.1683,24.186,24.1661,24.1772,17600.0
2015-01-08 06:45:00,24.2104,24.2104,24.1572,24.1661,15200.0
2015-01-08 06:40:00,24.1949,24.2104,24.1949,24.2104,10260.0
2015-01-08 06:30:00,24.1882,24.1993,24.1882,24.1993,4400.0
2015-01-08 06:20:00,24.186,24.1882,24.186,24.1882,2000.0
2015-01-08 06:15:00,24.1661,24.1882,24.1661,24.1882,9340.0
2015-01-08 06:10:00,24.1772,24.1882,24.1683,24.1683,5896.0
2015-01-08 06:05:00,24.1661,24.1772,24.1661,24.1772,800.0
2015-01-08 06:00:00,24.1372,24.206,24.1328,24.1772,31448.0
2015-01-08 05:55:00,24.1217,24.1372,24.1217,24.1372,7756.0
2015-01-08 05:35:00,24.1106,24.1106,24.1106,24.1106,8000.0
2015-01-08 05:25:00,24.1217,24.1217,24.1217,24.1217,400.0
2015-01-08 05:20:00,24.0995,24.1195,24.0995,24.1195,2000.0
2015-01-08 04:45:00,24.1217,24.1217,24.1217,24.1217,6400.0
2015-01-08 04:35:00,24.1217,24.1217,24.1217,24.1217,400.0
2015-01-08 04:30:00,24.0928,24.0928,24.0928,24.0928,400.0
2015-01-08 04:20:00,24.0884,24.0884,24.0884,24.0884,4000.0
2015-01-08 04:15:00,24.1239,24.1239,24.1239,24.1239,868.0
2015-01-08 04:10:00,24.1328,24.1439,24.1328,24.1328,3200.0
2015-01-08 04:05:00,24.1372,24.155,24.1372,24.155,5844.0
2015-01-08 04:00:00,24.0085,24.1217,24.0085,24.0995,10400.0
2015-01-07 19:55:00,23.9863,23.9996,23.9863,23.9996,24344.0
2015-01-07 19:50:00,23.9774,23.9863,23.973,23.9863,10364.0
2015-01-07 19:45:00,23.9774,23.9863,23.9774,23.9863,3036.0
2015-01-07 19:40:00,23.9663,23.9663,23.9663,23.9663,2400.0
2015-01-07 19:35:00,23.9952,23.9952,23.9641,23.9641,74100.0
2015-01-07 19:30:00,23.9841,23.993,23.9752,23.993,23204.0
2015-01-07 19:25:00,23.9674,23.9752,23.9674,23.9752,5440.0
2015-01-07 19:20:00,23.9686,23.9686,23.9686,23.9686,2680.0
2015-01-07 19:15:00,23.973,23.973,23.9663,23.973,4940.0
2015-01-07 19:05:00,23.9797,23.9885,23.9686,23.973,17788.0
2015-01-07 18:55:00,23.9907,23.9907,23.9752,23.9907,4760.0
2015-01-07 18:50:00,23.9885,23.9885,23.9885,23.9885,1400.0
2015-01-07 18:45:00,23.9885,23.9974,23.9885,23.9885,12000.0
2015-01-07 18:40:00,23.9996,23.9996,23.993,23.993,4480.0
2015-01-07 18:35:00,23.993,23.9996,23.993,23.9996,8600.0
2015-01-07 18:30:00,23.9885,23.9996,23.9885,23.9996,40816.0
2015-01-07 18:25:00,23.9952,23.9952,23.9952,23.9952,4000.0
2015-01-07 18:20:00,23.9885,23.993,23.9841,23.993,16680.0
2015-01-07 18:15:00,23.993,23.9974,23.993,23.993,4600.0
2015-01-07 18:10:00,23.9996,23.9996,23.9774,23.9996,20000.0
2015-01-07 18:05:00,23.9974,23.9974,23.9885,23.9974,8292.0
2015-01-07 18:00:00,23.9996,23.9996,23.9996,23.9996,3400.0
2015-01-07 17:55:00,23.9109,23.9885,23.9109,23.9885,58384.0
2015-01-07 17:50:00,23.9907,24.0063,23.9109,23.9774,28308.0
2015-01-07 17:45:00,23.973,23.9907,23.973,23.9907,17180.0
2015-01-07 17:40:00,23.9774,23.9863,23.9663,23.973,9600.0
2015-01-07 17:35:00,23.9641,23.9774,23.9641,23.9774,22700.0
2015-01-07 17:30:00,23.9619,23.9619,23.9597,23.9619,7816.0
2015-01-07 17:25:00,23.9552,23.9619,23.9552,23.9619,26444.0
2015-01-07 17:20:00,23.9619,23.9619,23.9575,23.9619,16100.0
2015-01-07 17:15:00,23.9552,23.9619,23.8924,23.8924,31028.0
2015-01-07 17:10:00,23.9552,23.9575,23.9552,23.9552,26000.0
2015-01-07 17:05:00,23.9552,23.9619,23.9109,23.9619,505964.0
2015-01-07 17:00:00,23.9137,23.9552,23.9137,23.9552,93092.0
2015-01-07 16:55:00,23.9486,23.9486,23.9441,23.9441,4400.0
2015-01-07 16:50:00,23.9419,23.9464,23.9419,23.9464,6040.0
2015-01-07 16:45:00,23.9109,23.9419,23.9109,23.9419,54724.0
2015-01-07 16:40:00,23.9331,23.9397,23.9331,23.9397,7344.0
2015-01-07 16:35:00,23.9419,23.9419,23.9242,23.9419,6600.0
2015-01-07 16:30:00,23.9308,23.9397,23.9109,23.9397,18324.0
2015-01-07 16:25:00,23.9109,23.9331,23.9109,23.9308,149636.0
2015-01-07 16:20:00,23.9308,23.9331,23.922,23.922,9200.0
2015-01-07 16:15:00,23.9264,23.9331,23.9009,23.9009,93200.0
2015-01-07 16:10:00,23.9109,23.9286,23.804,23.9286,257680.0
2015-01-07 16:05:00,23.922,23.9242,23.9131,23.9242,18620.0
2015-01-07 16:00:00,23.9109,23.9275,23.8878,23.9275,5794196.0
2015-01-07 15:55:00,23.9042,23.9264,23.8842,23.9109,4871048.0
2015-01-07 15:50:00,23.902,23.9153,23.8776,23.9042,2363440.0
2015-01-07 15:45:00,23.9197,23.9375,23.882,23.8998,2068456.0
2015-01-07 15:40:00,23.8853,23.922,23.8842,23.9209,1335856.0
2015-01-07 15:35:00,23.9308,23.9308,23.8798,23.8853,1443208.0
2015-01-07 15:30:00,23.9264,23.9353,23.8887,23.9308,1202300.0
2015-01-07 15:25:00,23.8975,23.9308,23.8787,23.9273,1527092.0
2015-01-07 15:20:00,23.8998,23.9286,23.8731,23.8953,1427024.0
2015-01-07 15:15:00,23.8576,23.9042,23.8354,23.8975,1511532.0
2015-01-07 15:10:00,23.9042,23.9042,23.8532,23.8554,911204.0
2015-01-07 15:05:00,23.831,23.9175,23.8301,23.9042,1156996.0
2015-01-07 15:00:00,23.8443,23.8776,23.8288,23.8288,1019972.0
2015-01-07 14:55:00,23.8507,23.8754,23.8243,23.8443,1152168.0
2015-01-07 14:50:00,23.8842,23.8887,23.8243,23.8507,1603036.0
2015-01-07 14:45:00,23.882,23.9042,23.8687,23.882,839972.0
2015-01-07 14:40:00,23.8805,23.8931,23.8665,23.882,782156.0
2015-01-07 14:35:00,23.9042,23.9175,23.8643,23.8798,914556.0
2015-01-07 14:30:00,23.8554,23.9064,23.8554,23.9042,1048464.0
2015-01-07 14:25:00,23.862,23.8953,23.8554,23.8576,904752.0
2015-01-07 14:20:00,23.8709,23.922,23.8398,23.8598,1422096.0
2015-01-07 14:15:00,23.8909,23.9086,23.8576,23.8731,1294928.0
2015-01-07 14:10:00,23.9175,23.9308,23.8778,23.8909,1085460.0
2015-01-07 14:05:00,23.9264,23.9264,23.8731,23.9153,1367444.0
2015-01-07 14:00:00,23.9231,23.9575,23.8776,23.9286,2507452.0
2015-01-07 13:55:00,23.9242,23.9441,23.9197,23.922,746132.0
2015-01-07 13:50:00,23.9308,23.9375,23.9109,23.922,658420.0
2015-01-07 13:45:00,23.8776,23.9397,23.8665,23.9353,1277408.0
2015-01-07 13:40:00,23.8842,23.8953,23.8665,23.8798,588980.0
2015-01-07 13:35:00,23.8695,23.8909,23.8554,23.8864,1185636.0
2015-01-07 13:30:00,23.8421,23.8731,23.835,23.8687,978396.0
2015-01-07 13:25:00,23.8576,23.8711,23.8221,23.841,1653388.0
2015-01-07 13:20:00,23.9109,23.9146,23.8384,23.862,1194240.0
2015-01-07 13:15:00,23.9075,23.9309,23.9064,23.9109,696940.0
2015-01-07 13:10:00,23.882,23.9175,23.882,23.9074,539532.0
2015-01-07 13:05:00,23.9086,23.9397,23.8842,23.8842,1077360.0
2015-01-07 13:00:00,23.9197,23.9575,23.9086,23.9086,953188.0
2015-01-07 12:55:00,23.9375,23.9441,23.9109,23.9175,653132.0
2015-01-07 12:50:00,23.9264,23.9419,23.922,23.9375,643788.0
2015-01-07 12:45:00,23.9167,23.9375,23.9131,23.9275,901452.0
2015-01-07 12:40:00,23.9109,23.9331,23.902,23.9154,1014592.0
2015-01-07 12:35:00,23.8975,23.9175,23.8931,23.9109,980344.0
2015-01-07 12:30:00,23.9208,23.9419,23.8953,23.8953,1279024.0
2015-01-07 12:25:00,23.9131,23.9308,23.8865,23.922,1408728.0
2015-01-07 12:20:00,23.9331,23.9486,23.8953,23.9153,961076.0
2015-01-07 12:15:00,23.9064,23.9375,23.8931,23.9346,1379580.0
2015-01-07 12:10:00,23.9464,23.9464,23.8998,23.9064,1614004.0
2015-01-07 12:05:00,23.9419,23.9885,23.9197,23.945,1850516.0
2015-01-07 12:00:00,23.9575,23.9686,23.9308,23.9397,1665224.0
2015-01-07 11:55:00,23.9597,23.9774,23.9331,23.9567,2033460.0
2015-01-07 11:50:00,23.9116,23.9619,23.9064,23.9575,1831296.0
2015-01-07 11:45:00,23.922,23.9286,23.8715,23.9086,1028636.0
2015-01-07 11:40:00,23.8763,23.9264,23.8643,23.9242,1484112.0
2015-01-07 11:35:00,23.8754,23.8865,23.8581,23.8776,915192.0
2015-01-07 11:30:00,23.8199,23.8998,23.8154,23.8754,1896440.0
2015-01-07 11:25:00,23.8465,23.8598,23.7688,23.8243,2976064.0
2015-01-07 11:20:00,23.8776,23.8931,23.8288,23.8465,2175704.0
2015-01-07 11:15:00,23.8532,23.902,23.8376,23.8754,1905356.0
2015-01-07 11:10:00,23.8931,23.9175,23.8532,23.8554,1184632.0
2015-01-07 11:05:00,23.9441,23.9508,23.8776,23.8909,1222660.0
2015-01-07 11:00:00,23.9308,23.953,23.9131,23.9441,1138760.0
2015-01-07 10:55:00,23.9552,23.9619,23.9131,23.9308,1264816.0
2015-01-07 10:50:00,23.9308,23.9641,23.922,23.9552,1446760.0
2015-01-07 10:45:00,23.882,23.9441,23.882,23.9308,1843552.0
2015-01-07 10:40:00,23.8548,23.8887,23.8066,23.8798,2048708.0
2015-01-07 10:35:00,23.8818,23.9109,23.8487,23.8548,1847892.0
2015-01-07 10:30:00,23.9264,23.9264,23.8332,23.8842,3092192.0
2015-01-07 10:25:00,23.8909,23.9275,23.8643,23.9275,1858844.0
2015-01-07 10:20:00,23.953,23.9619,23.882,23.8942,2038060.0
2015-01-07 10:15:00,23.8711,23.9575,23.8665,23.9552,2300676.0
2015-01-07 10:10:00,23.9719,23.9791,23.8598,23.8724,3521824.0
2015-01-07 10:05:00,23.9996,23.9996,23.9541,23.9708,2889928.0
2015-01-07 10:00:00,23.9286,24.0107,23.9242,23.9974,4719420.0
2015-01-07 09:55:00,23.9397,23.9441,23.8734,23.9308,2909712.0
2015-01-07 09:50:00,23.8887,23.9508,23.8754,23.9375,3813120.0
2015-01-07 09:45:00,23.8465,23.9009,23.8021,23.8865,4072628.0
2015-01-07 09:40:00,23.8177,23.8487,23.7378,23.8421,3440044.0
2015-01-07 09:35:00,23.7755,23.8554,23.7311,23.811,4135424.0
2015-01-07 09:30:00,23.7888,23.8288,23.6767,23.7755,9112028.0
2015-01-07 09:25:00,23.7489,23.811,23.7422,23.7822,307932.0
2015-01-07 09:20:00,23.7555,23.7577,23.7466,23.7577,38888.0
2015-01-07 09:15:00,23.7777,23.7799,23.7555,23.7577,88160.0
2015-01-07 09:10:00,23.7755,23.7799,23.7577,23.7755,84000.0
2015-01-07 09:05:00,23.7444,23.7777,23.7444,23.7755,58796.0
2015-01-07 09:00:00,23.7422,23.7622,23.74,23.7444,38864.0
2015-01-07 08:55:00,23.7577,23.7644,23.7311,23.7333,40596.0
2015-01-07 08:50:00,23.7511,23.7511,23.7333,23.7511,48656.0
2015-01-07 08:45:00,23.7422,23.7577,23.7422,23.7511,61700.0
2015-01-07 08:40:00,23.7289,23.7466,23.7289,23.7422,90408.0
2015-01-07 08:35:00,23.7333,23.7444,23.7222,23.7267,103124.0
2015-01-07 08:30:00,23.7977,23.8043,23.7444,23.7444,102704.0
2015-01-07 08:25:00,23.7777,23.7999,23.7733,23.7999,57892.0
2015-01-07 08:20:00,23.7688,23.7777,23.7577,23.7733,23820.0
2015-01-07 08:15:00,23.7777,23.7844,23.76,23.7622,43560.0
2015-01-07 08:10:00,23.7666,23.7888,23.7489,23.7866,52976.0
2015-01-07 08:05:00,23.811,23.811,23.7555,23.7577,60684.0
2015-01-07 08:00:00,23.7577,23.8199,23.7067,23.811,137768.0
2015-01-07 07:55:00,23.7577,23.7755,23.7577,23.7666,30180.0
2015-01-07 07:50:00,23.7466,23.7666,23.7466,23.7666,7492.0
2015-01-07 07:45:00,23.7622,23.7666,23.7444,23.7466,29520.0
2015-01-07 07:40:00,23.7511,23.7555,23.7444,23.7555,5412.0
2015-01-07 07:35:00,23.7289,23.7444,23.7289,23.7444,10400.0
2015-01-07 07:30:00,23.7489,23.7489,23.7311,23.7311,31012.0
2015-01-07 07:25:00,23.7444,23.7555,23.7444,23.7555,25488.0
2015-01-07 07:20:00,23.7466,23.7466,23.7422,23.7444,10864.0
2015-01-07 07:15:00,23.7311,23.7644,23.7311,23.7466,15756.0
2015-01-07 07:10:00,23.7333,23.7378,23.7222,23.7222,4800.0
2015-01-07 07:05:00,23.7111,23.7511,23.7111,23.7489,22800.0
2015-01-07 07:00:00,23.7156,23.7245,23.7023,23.7222,11200.0
2015-01-07 06:55:00,23.7,23.7178,23.7,23.7178,1600.0
2015-01-07 06:45:00,23.7444,23.7444,23.7444,23.7444,1600.0
2015-01-07 06:40:00,23.7489,23.7489,23.7222,23.7444,14800.0
2015-01-07 06:35:00,23.7866,23.7888,23.7711,23.7711,12000.0
2015-01-07 06:30:00,23.7932,23.7932,23.7644,23.7777,8000.0
2015-01-07 06:25:00,23.7888,23.7999,23.7888,23.7999,8688.0
2015-01-07 06:20:00,23.8043,23.8088,23.7888,23.7888,8480.0
2015-01-07 06:15:00,23.7888,23.7999,23.7888,23.7999,1200.0
2015-01-07 06:00:00,23.7777,23.7888,23.7755,23.7888,5080.0
2015-01-07 05:50:00,23.7733,23.7733,23.7733,23.7733,400.0
2015-01-07 05:45:00,23.7822,23.7822,23.7822,23.7822,400.0
2015-01-07 05:40:00,23.7422,23.7422,23.7422,23.7422,1200.0
2015-01-07 05:35:00,23.7,23.7,23.7,23.7,1836.0
2015-01-07 05:25:00,23.6978,23.7,23.6978,23.7,2000.0
2015-01-07 05:10:00,23.6557,23.6557,23.6557,23.6557,2000.0
2015-01-07 05:05:00,23.6867,23.6867,23.6867,23.6867,1600.0
2015-01-07 04:55:00,23.6867,23.6867,23.6867,23.6867,400.0
2015-01-07 04:50:00,23.6867,23.6867,23.6867,23.6867,400.0
2015-01-07 04:30:00,23.6446,23.6446,23.6446,23.6446,2000.0
2015-01-07 04:10:00,23.7,23.7,23.7,23.7,400.0
2015-01-07 04:00:00,23.689,23.689,23.689,23.689,800.0
2015-01-06 19:55:00,23.6313,23.6579,23.6313,23.6512,13116.0
2015-01-06 19:50:00,23.6423,23.6446,23.6313,23.6313,19620.0
2015-01-06 19:45:00,23.6423,23.6446,23.6423,23.6446,15100.0
2015-01-06 19:40:00,23.6401,23.6401,23.629,23.6401,2440.0
2015-01-06 19:35:00,23.6335,23.6335,23.6335,23.6335,2000.0
2015-01-06 19:30:00,23.6379,23.6379,23.6335,23.6335,7200.0
2015-01-06 19:25:00,23.6423,23.6423,23.6423,23.6423,2564.0
2015-01-06 19:20:00,23.6224,23.6446,23.6224,23.6446,27440.0
2015-01-06 19:15:00,23.6224,23.6423,23.6224,23.6423,57668.0
2015-01-06 19:10:00,23.6091,23.6224,23.6091,23.6224,21896.0
2015-01-06 19:05:00,23.6091,23.6091,23.6091,23.6091,7312.0
2015-01-06 19:00:00,23.6091,23.6091,23.6091,23.6091,5280.0
2015-01-06 18:55:00,23.6046,23.6046,23.6046,23.6046,14100.0
2015-01-06 18:50:00,23.6046,23.6046,23.6046,23.6046,400.0
2015-01-06 18:45:00,23.6046,23.6046,23.6046,23.6046,1600.0
2015-01-06 18:40:00,23.6046,23.6046,23.6046,23.6046,12396.0
2015-01-06 18:35:00,23.6046,23.6046,23.6046,23.6046,600.0
2015-01-06 18:25:00,23.6024,23.6024,23.5957,23.598,3000.0
2015-01-06 18:20:00,23.6024,23.6024,23.6024,23.6024,400.0
2015-01-06 18:15:00,23.6046,23.6046,23.6046,23.6046,1600.0
2015-01-06 18:10:00,23.5957,23.6068,23.5802,23.6046,135944.0
2015-01-06 18:05:00,23.5913,23.5913,23.5891,23.5891,2000.0
2015-01-06 18:00:00,23.5847,23.6002,23.5847,23.6002,14172.0
2015-01-06 17:55:00,23.5802,23.5891,23.578,23.5891,22532.0
2015-01-06 17:50:00,23.5869,23.5869,23.578,23.578,2400.0
2015-01-06 17:45:00,23.5869,23.5869,23.5869,23.5869,1476.0
2015-01-06 17:40:00,23.578,23.578,23.578,23.578,22400.0
2015-01-06 17:35:00,23.578,23.5802,23.578,23.5802,27204.0
2015-01-06 17:30:00,23.5758,23.5758,23.5625,23.5625,1000.0
2015-01-06 17:25:00,23.558,23.558,23.558,23.558,400.0
2015-01-06 17:20:00,23.5713,23.5713,23.5713,23.5713,400.0
2015-01-06 17:15:00,23.5602,23.5669,23.5602,23.5669,1696.0
2015-01-06 17:10:00,23.5602,23.5647,23.5602,23.5647,2388.0
2015-01-06 17:05:00,23.578,23.578,23.5647,23.5647,2000.0
2015-01-06 17:00:00,23.578,23.578,23.578,23.578,2000.0
2015-01-06 16:55:00,23.5847,23.5869,23.5802,23.5802,8380.0
2015-01-06 16:50:00,23.5869,23.588,23.5847,23.5847,22488.0
2015-01-06 16:45:00,23.5847,23.5869,23.5802,23.5847,112908.0
2015-01-06 16:40:00,23.5802,23.5869,23.5326,23.5847,30508.0
2015-01-06 16:35:00,23.578,23.5847,23.578,23.578,19800.0
2015-01-06 16:30:00,23.5758,23.5802,23.5669,23.5802,13692.0
2015-01-06 16:25:00,23.5558,23.5849,23.5558,23.5849,122360.0
2015-01-06 16:20:00,23.5558,23.5669,23.5514,23.5669,19692.0
2015-01-06 16:15:00,23.5425,23.6382,23.5358,23.5558,62776.0
2015-01-06 16:10:00,23.5824,23.5824,23.5225,23.5647,57748.0
2015-01-06 16:05:00,23.5824,23.6002,23.4842,23.5891,1144344.0
2015-01-06 16:00:00,23.5802,23.6091,23.5467,23.5891,5245816.0
2015-01-06 15:55:00,23.6446,23.6457,23.5336,23.5736,9546068.0
2015-01-06 15:50:00,23.7023,23.72,23.6357,23.6463,4221884.0
2015-01-06 15:45:00,23.6823,23.7333,23.6767,23.7023,3477124.0
2015-01-06 15:40:00,23.7,23.7089,23.6645,23.6823,3160252.0
2015-01-06 15:35:00,23.7722,23.7799,23.7023,23.7023,3497416.0
2015-01-06 15:30:00,23.833,23.8354,23.7666,23.7733,2905956.0
2015-01-06 15:25:00,23.8088,23.8354,23.7577,23.8328,3117952.0
2015-01-06 15:20:00,23.7999,23.8398,23.7755,23.8108,4243312.0
2015-01-06 15:15:00,23.718,23.7999,23.7134,23.7999,4542576.0
2015-01-06 15:10:00,23.6534,23.7356,23.6423,23.7191,3050320.0
2015-01-06 15:05:00,23.6512,23.6779,23.6268,23.6512,1900312.0
2015-01-06 15:00:00,23.7023,23.7067,23.6341,23.649,2825232.0
2015-01-06 14:55:00,23.7489,23.7489,23.6734,23.7045,2873376.0
2015-01-06 14:50:00,23.722,23.7555,23.7,23.7489,3895344.0
2015-01-06 14:45:00,23.6512,23.74,23.649,23.72,4778708.0
2015-01-06 14:40:00,23.6002,23.6668,23.5669,23.6446,3117132.0
2015-01-06 14:35:00,23.5847,23.6113,23.5514,23.6002,1623320.0
2015-01-06 14:30:00,23.5913,23.6246,23.5469,23.5813,3045948.0
2015-01-06 14:25:00,23.578,23.6024,23.5203,23.598,2080192.0
2015-01-06 14:20:00,23.5403,23.5913,23.5403,23.5758,1964672.0
2015-01-06 14:15:00,23.5025,23.5558,23.4981,23.5381,2022620.0
2015-01-06 14:10:00,23.5725,23.5802,23.487,23.5003,2659252.0
2015-01-06 14:05:00,23.6024,23.6113,23.5491,23.5713,2340092.0
2015-01-06 14:00:00,23.6135,23.6202,23.5691,23.6002,2377404.0
2015-01-06 13:55:00,23.5491,23.6179,23.5159,23.6135,2871076.0
2015-01-06 13:50:00,23.5287,23.5669,23.4915,23.5514,1864064.0
2015-01-06 13:45:00,23.4959,23.5403,23.4937,23.5314,1843824.0
2015-01-06 13:40:00,23.4737,23.5048,23.4693,23.4915,2099868.0
2015-01-06 13:35:00,23.4249,23.4759,23.4027,23.4759,1556264.0
2015-01-06 13:30:00,23.4404,23.4826,23.4138,23.4249,1618692.0
2015-01-06 13:25:00,23.3516,23.4448,23.3361,23.4426,2505224.0
2015-01-06 13:20:00,23.3863,23.4027,23.3295,23.3516,2194920.0
2015-01-06 13:15:00,23.4596,23.4626,23.3672,23.3849,2039024.0
2015-01-06 13:10:00,23.4293,23.4604,23.4204,23.4582,1732308.0
2015-01-06 13:05:00,23.4937,23.5081,23.4271,23.4293,1886220.0
2015-01-06 13:00:00,23.5935,23.6002,23.4715,23.4959,2257348.0
2015-01-06 12:55:00,23.558,23.6068,23.5511,23.5957,3027020.0
2015-01-06 12:50:00,23.4892,23.5647,23.4693,23.558,2706276.0
2015-01-06 12:45:00,23.4537,23.4959,23.4471,23.4898,1510848.0
2015-01-06 12:40:00,23.4948,23.5176,23.4515,23.4515,2459204.0
2015-01-06 12:35:00,23.4138,23.4959,23.4071,23.4959,2165624.0
2015-01-06 12:30:00,23.3605,23.416,23.3494,23.4116,1592344.0
2015-01-06 12:25:00,23.3073,23.3805,23.3028,23.3607,2161452.0
2015-01-06 12:20:00,23.365,23.3661,23.272,23.305,3616748.0
2015-01-06 12:15:00,23.4673,23.4693,23.3561,23.365,2133296.0
2015-01-06 12:10:00,23.3781,23.4781,23.365,23.4671,3395956.0
2015-01-06 12:05:00,23.3472,23.3783,23.3184,23.3761,2593300.0
2015-01-06 12:00:00,23.365,23.3672,23.3228,23.348,2111136.0
2015-01-06 11:55:00,23.3206,23.3894,23.3117,23.365,1796548.0
2015-01-06 11:50:00,23.3511,23.363,23.3073,23.3184,1594356.0
2015-01-06 11:45:00,23.2784,23.3494,23.2762,23.3483,2228280.0
2015-01-06 11:40:00,23.3161,23.3672,23.2718,23.2804,2864084.0
2015-01-06 11:35:00,23.4027,23.4071,23.2185,23.3184,10149132.0
2015-01-06 11:30:00,23.4515,23.4559,23.3827,23.4004,2115164.0
2015-01-06 11:25:00,23.4382,23.4804,23.4116,23.453,1964316.0
2015-01-06 11:20:00,23.4415,23.4582,23.4071,23.4382,2593932.0
2015-01-06 11:15:00,23.5092,23.5203,23.4249,23.4419,2155492.0
2015-01-06 11:10:00,23.5028,23.5136,23.467,23.5048,1851536.0
2015-01-06 11:05:00,23.487,23.5136,23.4715,23.5025,2184788.0
2015-01-06 11:00:00,23.5425,23.5565,23.4582,23.4892,3794164.0
2015-01-06 10:55:00,23.5935,23.598,23.5247,23.5447,2429524.0
2015-01-06 10:50:00,23.5536,23.6179,23.5381,23.5891,2436836.0
2015-01-06 10:45:00,23.6579,23.6823,23.5458,23.5526,3709904.0
2015-01-06 10:40:00,23.7267,23.7333,23.6503,23.6579,2827544.0
2015-01-06 10:35:00,23.762,23.7733,23.7111,23.7245,2633800.0
2015-01-06 10:30:00,23.7466,23.7622,23.7089,23.76,3279136.0
2015-01-06 10:25:00,23.669,23.7888,23.6601,23.7475,5424012.0
2015-01-06 10:20:00,23.6068,23.6779,23.6024,23.6703,4202068.0
2015-01-06 10:15:00,23.5873,23.6224,23.5514,23.609,3297300.0
2015-01-06 10:10:00,23.4338,23.6002,23.4315,23.5847,4867076.0
2015-01-06 10:05:00,23.4283,23.467,23.4116,23.4338,2261220.0
2015-01-06 10:00:00,23.4404,23.4848,23.4116,23.4293,3719632.0
2015-01-06 09:55:00,23.507,23.5225,23.4338,23.4404,2479508.0
2015-01-06 09:50:00,23.5314,23.5558,23.487,23.5053,3624964.0
2015-01-06 09:45:00,23.4204,23.5292,23.3627,23.5292,6375156.0
2015-01-06 09:40:00,23.5436,23.5469,23.4005,23.4182,5204900.0
2015-01-06 09:35:00,23.6446,23.6579,23.4959,23.543,4318560.0
2015-01-06 09:30:00,23.6468,23.6912,23.578,23.6441,6174728.0
2015-01-06 09:25:00,23.6268,23.6734,23.6202,23.6557,80472.0
2015-01-06 09:20:00,23.6357,23.649,23.6268,23.6268,53892.0
2015-01-06 09:15:00,23.6179,23.6557,23.6179,23.6357,110236.0
2015-01-06 09:10:00,23.6335,23.6335,23.6157,23.6202,51240.0
2015-01-06 09:05:00,23.6157,23.6335,23.6157,23.6313,86980.0
2015-01-06 09:00:00,23.598,23.6224,23.5891,23.6202,52636.0
2015-01-06 08:55:00,23.5935,23.6179,23.5869,23.6024,27008.0
2015-01-06 08:50:00,23.6246,23.6401,23.6002,23.6002,165816.0
2015-01-06 08:45:00,23.6224,23.6335,23.6179,23.6335,54320.0
2015-01-06 08:40:00,23.6357,23.6401,23.6113,23.6135,73168.0
